Date,Total bicicle usage(seconds),Number of trips,Proportion members,Usage per bike(seconds),Week day,prcp,t max,t min,average Temp,Holiday,Holiday/Weekend,Year,Month,Week,Day,membership,Temp Level,Rain Level,Day of year,Season
2012-08-11,8963975.0,6232,0.6394415917843389,1438.0,Saturday,0.71,30.6,20.6,25.6,0,1,2012,8,32,11,low,nice,light,224,summer
2012-08-12,9003684.0,6459,0.6621768075553491,1394.0,Sunday,0.0,29.4,20.0,24.7,0,1,2012,8,32,12,low,nice,dry,225,summer
2012-08-13,6699699.0,6799,0.8224738932195911,985.0,Monday,0.0,31.1,18.3,24.700000000000003,0,0,2012,8,33,13,high,nice,dry,226,summer
2012-08-14,6158655.0,6690,0.8313901345291479,921.0,Tuesday,0.16,30.0,20.6,25.3,0,0,2012,8,33,14,high,nice,light,227,summer
2012-08-15,7081842.0,7263,0.8350543852402589,975.0,Wednesday,0.0,29.4,20.0,24.7,0,0,2012,8,33,15,high,nice,dry,228,summer
2012-08-16,7137471.0,7524,0.8221690590111643,949.0,Thursday,0.0,31.1,18.3,24.700000000000003,0,0,2012,8,33,16,high,nice,dry,229,summer
2012-08-17,7073504.0,7086,0.7907140841095117,998.0,Friday,0.18,33.3,17.8,25.549999999999997,0,0,2012,8,33,17,medium,nice,light,230,summer
2012-08-18,11258257.0,7773,0.6363051588833141,1448.0,Saturday,0.08,28.9,17.8,23.35,0,1,2012,8,33,18,low,nice,light,231,summer
2012-08-19,4935070.0,4495,0.7312569521690767,1098.0,Sunday,0.03,24.4,16.1,20.25,0,1,2012,8,33,19,medium,nice,light,232,summer
2012-08-20,6571686.0,6479,0.841642228739003,1014.0,Monday,0.71,26.7,17.8,22.25,0,0,2012,8,34,20,high,nice,light,233,summer
2012-08-21,6436328.0,6941,0.8442587523411612,927.0,Tuesday,0.0,28.3,16.1,22.200000000000003,0,0,2012,8,34,21,high,nice,dry,234,summer
2012-08-22,6796337.0,7305,0.8502395619438741,930.0,Wednesday,0.0,28.9,16.1,22.5,0,0,2012,8,34,22,high,nice,dry,235,summer
2012-08-23,7555173.0,7692,0.8229329173166927,982.0,Thursday,0.0,30.0,17.8,23.9,0,0,2012,8,34,23,high,nice,dry,236,summer
2012-08-24,7099887.0,7513,0.8237721283109277,945.0,Friday,0.0,30.6,18.9,24.75,0,0,2012,8,34,24,high,nice,dry,237,summer
2012-08-25,7435283.0,5972,0.6937374413931681,1245.0,Saturday,0.01,26.7,21.1,23.9,0,1,2012,8,34,25,low,nice,light,238,summer
2012-08-26,5930210.0,5179,0.7136512840316663,1145.0,Sunday,3.36,26.1,20.0,23.05,0,1,2012,8,34,26,medium,nice,heavy,239,summer
2012-08-27,5829130.0,6815,0.8548789435069699,855.0,Monday,0.0,30.6,20.0,25.3,0,0,2012,8,35,27,high,nice,dry,240,summer
2012-08-28,6222717.0,6983,0.8661033939567521,891.0,Tuesday,0.03,31.7,20.0,25.85,0,0,2012,8,35,28,high,nice,light,241,summer
2012-08-29,7215920.0,7636,0.8458617077003667,945.0,Wednesday,0.0,30.0,17.8,23.9,0,0,2012,8,35,29,high,nice,dry,242,summer
2012-08-30,6430228.0,7633,0.8464561771256387,842.0,Thursday,0.0,30.6,17.8,24.200000000000003,0,0,2012,8,35,30,high,nice,dry,243,summer
2012-08-31,7488273.0,7276,0.8030511269928532,1029.0,Friday,0.0,33.9,20.6,27.25,0,0,2012,8,35,31,high,nice,dry,244,summer
2012-09-01,9031274.0,6081,0.6135504028942608,1485.0,Saturday,0.32,33.9,22.8,28.35,0,1,2012,9,35,1,low,nice,light,245,summer
2012-09-02,8610158.0,5749,0.5456601148025744,1498.0,Sunday,0.0,28.3,22.2,25.25,0,1,2012,9,35,2,low,nice,dry,246,summer
2012-09-03,7788241.0,5957,0.6701359744838006,1307.0,Monday,0.0,28.9,23.9,26.4,1,1,2012,9,36,3,low,nice,dry,247,summer
2012-09-04,5943104.0,6787,0.8722557831147782,876.0,Tuesday,0.01,31.7,23.9,27.799999999999997,0,0,2012,9,36,4,high,nice,light,248,summer
2012-09-05,6243795.0,7054,0.8820527360362914,885.0,Wednesday,0.46,32.8,23.9,28.349999999999998,0,0,2012,9,36,5,high,nice,light,249,summer
2012-09-06,4970072.0,6135,0.9004074979625102,810.0,Thursday,0.02,29.4,21.1,25.25,0,0,2012,9,36,6,high,nice,light,250,summer
2012-09-07,6494257.0,7410,0.8591093117408907,876.0,Friday,0.0,31.1,20.0,25.55,0,0,2012,9,36,7,high,nice,dry,251,summer
2012-09-08,6560329.0,5906,0.7362004740941416,1111.0,Saturday,0.44,31.7,18.3,25.0,0,1,2012,9,36,8,medium,nice,light,252,summer
2012-09-09,10720060.0,8119,0.6834585540091144,1320.0,Sunday,0.0,26.1,15.0,20.55,0,1,2012,9,36,9,low,nice,dry,253,summer
2012-09-10,7062117.0,7437,0.8496705660884766,950.0,Monday,0.0,23.9,13.3,18.6,0,0,2012,9,37,10,high,nice,dry,254,summer
2012-09-11,7509089.0,7695,0.8610786224821313,976.0,Tuesday,0.0,26.1,10.6,18.35,0,0,2012,9,37,11,high,nice,dry,255,summer
2012-09-12,7147319.0,7800,0.8653846153846154,916.0,Wednesday,0.0,26.1,11.7,18.9,0,0,2012,9,37,12,high,nice,dry,256,summer
2012-09-13,6820000.0,7742,0.8638594678377679,881.0,Thursday,0.0,27.2,12.8,20.0,0,0,2012,9,37,13,high,nice,dry,257,summer
2012-09-14,7921232.0,7922,0.8259277960111083,1000.0,Friday,0.0,27.8,12.8,20.3,0,0,2012,9,37,14,high,nice,dry,258,summer
2012-09-15,12931962.0,8623,0.6334222428389191,1500.0,Saturday,0.0,25.0,13.9,19.45,0,1,2012,9,37,15,low,nice,dry,259,summer
2012-09-16,9322082.0,7251,0.7012825817128672,1286.0,Sunday,0.0,24.4,11.7,18.049999999999997,0,1,2012,9,37,16,medium,nice,dry,260,summer
2012-09-17,6533239.0,6775,0.8491512915129151,964.0,Monday,0.02,23.3,11.7,17.5,0,0,2012,9,38,17,high,nice,light,261,summer
2012-09-18,2867860.0,4029,0.9079175974187144,712.0,Tuesday,0.6,26.1,18.3,22.200000000000003,0,0,2012,9,38,18,high,nice,light,262,summer
2012-09-19,6646430.0,7518,0.895317903697792,884.0,Wednesday,0.0,21.7,11.1,16.4,0,0,2012,9,38,19,high,nice,dry,263,summer
2012-09-20,6806907.0,7659,0.8773991382687035,889.0,Thursday,0.0,22.8,9.4,16.1,0,0,2012,9,38,20,high,nice,dry,264,autumn
2012-09-21,8265750.0,8076,0.8452204061416543,1023.0,Friday,0.0,25.0,11.7,18.35,0,0,2012,9,38,21,high,nice,dry,265,autumn
2012-09-22,11461318.0,8316,0.6980519480519479,1378.0,Saturday,0.04,28.9,17.2,23.049999999999997,0,1,2012,9,38,22,low,nice,light,266,autumn
2012-09-23,10659446.0,7826,0.686429849220547,1362.0,Sunday,0.0,20.6,10.0,15.3,0,1,2012,9,38,23,low,nice,dry,267,autumn
2012-09-24,6911388.0,7340,0.8636239782016348,942.0,Monday,0.0,20.0,10.0,15.0,0,0,2012,9,39,24,high,cold,dry,268,autumn
2012-09-25,6767429.0,7467,0.8868354091335209,906.0,Tuesday,0.0,23.9,7.8,15.85,0,0,2012,9,39,25,high,nice,dry,269,autumn
2012-09-26,6506726.0,7661,0.8972718966192403,849.0,Wednesday,0.09,27.8,16.1,21.950000000000003,0,0,2012,9,39,26,high,nice,light,270,autumn
2012-09-27,6484484.0,7311,0.8972780741348653,887.0,Thursday,0.11,27.2,17.2,22.2,0,0,2012,9,39,27,high,nice,light,271,autumn
2012-09-28,6865932.0,7336,0.8575517993456925,936.0,Friday,0.06,26.1,17.2,21.65,0,0,2012,9,39,28,high,nice,light,272,autumn
2012-09-29,11184843.0,8470,0.6943329397874852,1321.0,Saturday,0.0,21.1,12.8,16.950000000000003,0,1,2012,9,39,29,low,nice,dry,273,autumn
2012-09-30,8745453.0,6812,0.7041984732824428,1284.0,Sunday,0.04,22.8,10.6,16.7,0,1,2012,9,39,30,medium,nice,light,274,autumn
2012-10-01,5897935.0,6699,0.8861024033437827,880.0,Monday,0.0,22.2,8.9,15.55,0,0,2012,10,40,1,high,nice,dry,275,autumn
2012-10-02,3548319.0,4588,0.9311246730601568,773.0,Tuesday,0.54,21.7,17.2,19.45,0,0,2012,10,40,2,high,nice,light,276,autumn
2012-10-03,6549823.0,7496,0.9030149413020278,874.0,Wednesday,0.01,27.2,21.1,24.15,0,0,2012,10,40,3,high,nice,light,277,autumn
2012-10-04,6395033.0,7275,0.8775257731958763,879.0,Thursday,0.01,26.7,16.7,21.7,0,0,2012,10,40,4,high,nice,light,278,autumn
2012-10-05,8538047.0,8063,0.8119806523626442,1059.0,Friday,0.0,27.2,15.0,21.1,0,0,2012,10,40,5,high,nice,dry,279,autumn
2012-10-06,11523836.0,7889,0.6159209025224996,1461.0,Saturday,0.0,26.1,8.9,17.5,0,1,2012,10,40,6,low,nice,dry,280,autumn
2012-10-07,2941368.0,3463,0.7747617672538262,849.0,Sunday,0.15,11.7,7.2,9.45,0,1,2012,10,40,7,medium,cold,light,281,autumn
2012-10-08,4663905.0,5422,0.8388048690520103,860.0,Monday,0.0,12.2,5.0,8.6,1,1,2012,10,41,8,high,cold,dry,282,autumn
2012-10-09,5478299.0,6337,0.9051601704276472,864.0,Tuesday,0.08,16.1,8.3,12.200000000000001,0,0,2012,10,41,9,high,cold,light,283,autumn
2012-10-10,6443851.0,7612,0.8975302154492906,847.0,Wednesday,0.0,20.6,10.0,15.3,0,0,2012,10,41,10,high,nice,dry,284,autumn
2012-10-11,6222811.0,7509,0.8890664535890265,829.0,Thursday,0.0,16.7,6.1,11.399999999999999,0,0,2012,10,41,11,high,cold,dry,285,autumn
2012-10-12,6901386.0,7207,0.8530595254613571,958.0,Friday,0.0,19.4,3.9,11.649999999999999,0,0,2012,10,41,12,high,cold,dry,286,autumn
2012-10-13,9160464.0,7040,0.6801136363636363,1301.0,Saturday,0.0,14.4,1.7,8.05,0,1,2012,10,41,13,low,cold,dry,287,autumn
2012-10-14,8756406.0,6559,0.6831834121055039,1335.0,Sunday,0.0,23.3,7.2,15.25,0,1,2012,10,41,14,low,nice,dry,288,autumn
2012-10-15,4748861.0,5826,0.8695502917953999,815.0,Monday,0.53,21.7,11.7,16.7,0,0,2012,10,42,15,high,nice,light,289,autumn
2012-10-16,6286702.0,7461,0.8765581021310817,843.0,Tuesday,0.0,17.2,6.1,11.649999999999999,0,0,2012,10,42,16,high,cold,dry,290,autumn
2012-10-17,6421827.0,7399,0.8676848222732801,868.0,Wednesday,0.0,18.9,5.0,11.95,0,0,2012,10,42,17,high,cold,dry,291,autumn
2012-10-18,6973283.0,7444,0.8645889306824288,937.0,Thursday,0.01,20.6,6.7,13.65,0,0,2012,10,42,18,high,cold,light,292,autumn
2012-10-19,4637377.0,5358,0.8594624860022396,866.0,Friday,0.92,24.4,12.8,18.6,0,0,2012,10,42,19,high,nice,light,293,autumn
2012-10-20,11557261.0,8019,0.6502057613168725,1441.0,Saturday,0.0,18.9,8.9,13.899999999999999,0,1,2012,10,42,20,low,cold,dry,294,autumn
2012-10-21,8731573.0,6759,0.6847166740642107,1292.0,Sunday,0.0,18.9,7.2,13.049999999999999,0,1,2012,10,42,21,low,cold,dry,295,autumn
2012-10-22,6499832.0,6996,0.8813607775871927,929.0,Monday,0.0,21.7,6.1,13.899999999999999,0,0,2012,10,43,22,high,cold,dry,296,autumn
2012-10-23,7033118.0,7397,0.8865756387724754,951.0,Tuesday,0.0,24.4,8.9,16.65,0,0,2012,10,43,23,high,nice,dry,297,autumn
2012-10-24,6500321.0,7630,0.8958060288335518,852.0,Wednesday,0.0,27.2,12.2,19.7,0,0,2012,10,43,24,high,nice,dry,298,autumn
2012-10-25,6681874.0,7297,0.880224749897218,916.0,Thursday,0.0,19.4,16.1,17.75,0,0,2012,10,43,25,high,nice,dry,299,autumn
2012-10-26,7149403.0,7366,0.8396687483030139,971.0,Friday,0.0,20.6,15.6,18.1,0,0,2012,10,43,26,high,nice,dry,300,autumn
2012-10-27,10815365.0,7769,0.6600592096794954,1392.0,Saturday,0.0,20.0,14.4,17.2,0,1,2012,10,43,27,low,nice,dry,301,autumn
2012-10-28,5028878.0,4409,0.7736448174189159,1141.0,Sunday,0.24,16.1,12.2,14.15,0,1,2012,10,43,28,medium,cold,light,302,autumn
2012-10-29,12677.0,21,0.9047619047619048,604.0,Monday,5.51,12.2,7.8,10.0,0,0,2012,10,44,29,high,cold,heavy,303,autumn
2012-10-30,710698.0,1080,0.9194444444444444,658.0,Tuesday,0.92,7.8,5.0,6.4,0,0,2012,10,44,30,high,cold,light,304,autumn
2012-10-31,4075819.0,5511,0.9239702413355108,740.0,Wednesday,0.0,11.7,4.4,8.05,0,0,2012,10,44,31,high,cold,dry,305,autumn
2012-11-01,4307472.0,5932,0.9217801753202968,726.0,Thursday,0.0,10.0,6.7,8.35,0,0,2012,11,44,1,high,cold,dry,306,autumn
2012-11-02,4647060.0,5795,0.8935289042277825,802.0,Friday,0.0,11.1,5.0,8.05,0,0,2012,11,44,2,high,cold,dry,307,autumn
2012-11-03,4753026.0,5087,0.7977196776095931,934.0,Saturday,0.0,8.9,4.4,6.65,0,1,2012,11,44,3,medium,cold,dry,308,autumn
2012-11-04,5724329.0,5060,0.7624505928853755,1131.0,Sunday,0.0,10.6,0.6,5.6,0,1,2012,11,44,4,medium,cold,dry,309,autumn
2012-11-05,3845087.0,5209,0.9270493376847764,738.0,Monday,0.0,8.9,-1.1,3.9000000000000004,0,0,2012,11,45,5,high,cold,dry,310,autumn
2012-11-06,4418290.0,5639,0.9173612342613938,784.0,Tuesday,0.0,7.2,-2.2,2.5,0,0,2012,11,45,6,high,cold,dry,311,autumn
2012-11-07,3503759.0,4994,0.9347216659991991,702.0,Wednesday,0.06,6.7,3.3,5.0,0,0,2012,11,45,7,high,cold,light,312,autumn
2012-11-08,3862258.0,5274,0.9355328024270004,732.0,Thursday,0.0,12.2,3.9,8.049999999999999,0,0,2012,11,45,8,high,cold,dry,313,autumn
2012-11-09,5014220.0,5946,0.8807601749075008,843.0,Friday,0.0,13.9,1.7,7.8,0,0,2012,11,45,9,high,cold,dry,314,autumn
2012-11-10,8405235.0,6478,0.6776782957702995,1298.0,Saturday,0.0,17.2,0.0,8.6,0,1,2012,11,45,10,low,cold,dry,315,autumn
2012-11-11,9223022.0,6778,0.6619946886987312,1361.0,Sunday,0.0,18.9,2.2,10.549999999999999,0,1,2012,11,45,11,low,cold,dry,316,autumn
2012-11-12,6233065.0,6218,0.8234158893534899,1002.0,Monday,0.0,20.6,4.4,12.5,1,1,2012,11,46,12,high,cold,dry,317,autumn
2012-11-13,2828554.0,4060,0.9194581280788178,697.0,Tuesday,0.44,17.2,1.7,9.45,0,0,2012,11,46,13,high,cold,light,318,autumn
2012-11-14,3961422.0,5437,0.9313959904359022,729.0,Wednesday,0.0,8.9,-1.1,3.9000000000000004,0,0,2012,11,46,14,high,cold,dry,319,autumn
2012-11-15,3935350.0,5394,0.9406748238783834,730.0,Thursday,0.0,8.3,-0.6,3.8500000000000005,0,0,2012,11,46,15,high,cold,dry,320,autumn
2012-11-16,4249850.0,5642,0.914214817440624,753.0,Friday,0.0,11.1,1.7,6.3999999999999995,0,0,2012,11,46,16,high,cold,dry,321,autumn
2012-11-17,5891249.0,5582,0.7647796488713723,1055.0,Saturday,0.0,11.7,-1.7,5.0,0,1,2012,11,46,17,medium,cold,dry,322,autumn
2012-11-18,4450348.0,4637,0.8011645460426999,960.0,Sunday,0.0,10.6,1.1,5.85,0,1,2012,11,46,18,high,cold,dry,323,autumn
2012-11-19,4207608.0,5453,0.9176600036677058,772.0,Monday,0.0,12.8,6.7,9.75,0,0,2012,11,47,19,high,cold,dry,324,autumn
2012-11-20,4293329.0,5583,0.9043524986566364,769.0,Tuesday,0.0,11.7,3.9,7.8,0,0,2012,11,47,20,high,cold,dry,325,autumn
2012-11-21,4167038.0,5101,0.8794354048225838,817.0,Wednesday,0.0,13.9,-0.6,6.65,0,0,2012,11,47,21,high,cold,dry,326,autumn
2012-11-22,3428475.0,2393,0.6013372335979942,1433.0,Thursday,0.0,14.4,-2.2,6.1,1,1,2012,11,47,22,low,cold,dry,327,autumn
2012-11-23,5524838.0,3864,0.5854037267080745,1430.0,Friday,0.0,16.1,-2.2,6.950000000000001,0,0,2012,11,47,23,low,cold,dry,328,autumn
2012-11-24,2129291.0,2259,0.7644975652943781,943.0,Saturday,0.0,8.3,2.2,5.25,0,1,2012,11,47,24,medium,cold,dry,329,autumn
2012-11-25,1959700.0,2402,0.8713572023313905,816.0,Sunday,0.0,5.0,-3.3,0.8500000000000001,0,1,2012,11,47,25,high,cold,dry,330,autumn
2012-11-26,3848188.0,5040,0.9331349206349208,764.0,Monday,0.0,12.2,-3.9,4.1499999999999995,0,0,2012,11,48,26,high,cold,dry,331,autumn
2012-11-27,2561588.0,3930,0.968702290076336,652.0,Tuesday,0.21,5.6,0.0,2.8,0,0,2012,11,48,27,high,cold,light,332,autumn
2012-11-28,3692159.0,5245,0.9622497616777884,704.0,Wednesday,0.0,7.8,-2.8,2.5,0,0,2012,11,48,28,high,cold,dry,333,autumn
2012-11-29,3840581.0,5279,0.953968554650502,728.0,Thursday,0.0,9.4,-3.3,3.0500000000000003,0,0,2012,11,48,29,high,cold,dry,334,autumn
2012-11-30,4001882.0,5617,0.9355527861847962,712.0,Friday,0.0,10.0,-3.9,3.05,0,0,2012,11,48,30,high,cold,dry,335,autumn
2012-12-01,5265978.0,5136,0.8152258566978193,1025.0,Saturday,0.0,10.0,1.1,5.55,0,1,2012,12,48,1,high,cold,dry,336,autumn
2012-12-02,4250618.0,4601,0.8063464464246903,924.0,Sunday,0.0,13.3,2.2,7.75,0,1,2012,12,48,2,high,cold,dry,337,autumn
2012-12-03,5164169.0,6183,0.9102377486656964,835.0,Monday,0.0,21.1,5.0,13.05,0,0,2012,12,49,3,high,cold,dry,338,autumn
2012-12-04,5476439.0,6562,0.9160316976531544,835.0,Tuesday,0.0,21.1,7.8,14.450000000000001,0,0,2012,12,49,4,high,cold,dry,339,autumn
2012-12-05,4174669.0,5665,0.9415710503089144,737.0,Wednesday,0.0,17.8,3.3,10.55,0,0,2012,12,49,5,high,cold,dry,340,autumn
2012-12-06,3832605.0,5345,0.9363891487371376,717.0,Thursday,0.0,5.6,-2.8,1.4,0,0,2012,12,49,6,high,cold,dry,341,autumn
2012-12-07,3728507.0,4962,0.9296654574768238,751.0,Friday,0.02,8.9,-1.1,3.9000000000000004,0,0,2012,12,49,7,high,cold,light,342,autumn
2012-12-08,5732174.0,5526,0.7911690191820485,1037.0,Saturday,0.03,11.7,7.8,9.75,0,1,2012,12,49,8,medium,cold,light,343,autumn
2012-12-09,2625566.0,3198,0.8621013133208255,821.0,Sunday,0.19,10.0,7.2,8.6,0,1,2012,12,49,9,high,cold,light,344,autumn
2012-12-10,3714405.0,5127,0.9358299200312074,724.0,Monday,0.0,16.1,7.2,11.65,0,0,2012,12,50,10,high,cold,dry,345,autumn
2012-12-11,3726226.0,5456,0.9483137829912024,683.0,Tuesday,0.09,15.0,2.8,8.9,0,0,2012,12,50,11,high,cold,light,346,autumn
2012-12-12,3721510.0,5279,0.9414661867777988,705.0,Wednesday,0.0,7.2,0.6,3.9,0,0,2012,12,50,12,high,cold,dry,347,autumn
2012-12-13,3848546.0,5482,0.9224735497993432,702.0,Thursday,0.0,8.3,-2.2,3.0500000000000003,0,0,2012,12,50,13,high,cold,dry,348,autumn
2012-12-14,4129900.0,5561,0.9228556015105196,743.0,Friday,0.0,12.2,-3.9,4.1499999999999995,0,0,2012,12,50,14,high,cold,dry,349,autumn
2012-12-15,4854283.0,4981,0.8462156193535435,975.0,Saturday,0.0,10.6,-0.6,5.0,0,1,2012,12,50,15,high,cold,dry,350,autumn
2012-12-16,2855216.0,3743,0.8562650280523644,763.0,Sunday,0.07,10.0,6.1,8.05,0,1,2012,12,50,16,high,cold,light,351,autumn
2012-12-17,3308625.0,4550,0.9534065934065934,727.0,Monday,0.14,11.1,8.3,9.7,0,0,2012,12,51,17,high,cold,light,352,autumn
2012-12-18,4244308.0,5513,0.9214583711228006,770.0,Tuesday,0.0,15.0,4.4,9.7,0,0,2012,12,51,18,high,cold,dry,353,autumn
2012-12-19,3946470.0,5234,0.9363775315246464,754.0,Wednesday,0.0,12.2,0.6,6.3999999999999995,0,0,2012,12,51,19,high,cold,dry,354,autumn
2012-12-20,3110912.0,4097,0.9233585550402734,759.0,Thursday,0.69,10.0,0.6,5.3,0,0,2012,12,51,20,high,cold,light,355,winter
2012-12-21,2430471.0,3584,0.9383370535714286,678.0,Friday,0.47,13.9,2.8,8.35,0,0,2012,12,51,21,high,cold,light,356,winter
2012-12-22,1179415.0,1733,0.8817080207732256,681.0,Saturday,0.0,5.6,0.6,3.0999999999999996,0,1,2012,12,51,22,high,cold,dry,357,winter
2012-12-23,1970174.0,1767,0.769100169779287,1115.0,Sunday,0.0,8.3,-3.3,2.5000000000000004,0,1,2012,12,51,23,medium,cold,dry,358,winter
2012-12-24,704469.0,909,0.8085808580858086,775.0,Monday,0.17,3.3,-3.9,-0.30000000000000004,0,0,2012,12,52,24,high,freezing,light,359,winter
2012-12-25,1585025.0,1004,0.5617529880478087,1579.0,Tuesday,0.0,8.9,-1.1,3.9000000000000004,1,1,2012,12,52,25,low,cold,dry,360,winter
2012-12-26,242802.0,435,0.9793103448275862,558.0,Wednesday,1.05,9.4,-0.6,4.4,0,0,2012,12,52,26,high,cold,heavy,361,winter
2012-12-27,1418093.0,2096,0.8821564885496184,677.0,Thursday,0.03,6.7,2.2,4.45,0,0,2012,12,52,27,high,cold,light,362,winter
2012-12-28,2955442.0,3068,0.7900912646675359,963.0,Friday,0.0,5.6,-0.6,2.5,0,0,2012,12,52,28,medium,cold,dry,363,winter
2012-12-29,993619.0,1328,0.8810240963855421,748.0,Saturday,0.16,3.9,0.0,1.95,0,1,2012,12,52,29,high,cold,light,364,winter
2012-12-30,1618369.0,1780,0.7955056179775281,909.0,Sunday,0.0,3.9,-1.7,1.1,0,1,2012,12,52,30,medium,cold,dry,365,winter
2012-12-31,2339898.0,2711,0.8380671338989303,863.0,Monday,0.0,5.0,-2.8,1.1,0,0,2012,12,1,31,high,cold,dry,366,winter
2013-01-01,1806631.0,1964,0.7856415478615071,920.0,Tuesday,0.0,6.7,1.1,3.9000000000000004,1,1,2013,1,1,1,medium,cold,dry,1,winter
2013-01-02,2711654.0,3673,0.9226790089844812,738.0,Wednesday,0.0,2.8,-3.3,-0.25,0,0,2013,1,1,2,high,freezing,dry,2,winter
2013-01-03,2834271.0,3844,0.9227367325702394,737.0,Thursday,0.0,3.3,-5.6,-1.15,0,0,2013,1,1,3,high,freezing,dry,3,winter
2013-01-04,2967780.0,4078,0.9271701814615008,728.0,Friday,0.0,5.6,-5.0,0.2999999999999998,0,0,2013,1,1,4,high,cold,dry,4,winter
2013-01-05,2933526.0,3517,0.8549900483366506,834.0,Saturday,0.0,6.1,-0.6,2.75,0,1,2013,1,1,5,high,cold,dry,5,winter
2013-01-06,3286455.0,3751,0.8440415889096241,876.0,Sunday,0.0,10.6,-2.2,4.199999999999999,0,1,2013,1,1,6,high,cold,dry,6,winter
2013-01-07,3498160.0,4741,0.9299725796245518,738.0,Monday,0.0,8.3,-2.8,2.7500000000000004,0,0,2013,1,2,7,high,cold,dry,7,winter
2013-01-08,3982957.0,5274,0.9161926431551004,755.0,Tuesday,0.0,11.1,-5.0,3.05,0,0,2013,1,2,8,high,cold,dry,8,winter
2013-01-09,3812401.0,5110,0.9303326810176126,746.0,Wednesday,0.0,10.6,-2.8,3.9,0,0,2013,1,2,9,high,cold,dry,9,winter
2013-01-10,3875259.0,5382,0.9332961724266072,720.0,Thursday,0.0,11.7,2.2,6.949999999999999,0,0,2013,1,2,10,high,cold,dry,10,winter
2013-01-11,2727009.0,4094,0.9379579872984856,666.0,Friday,0.07,7.2,0.0,3.6,0,0,2013,1,2,11,high,cold,light,11,winter
2013-01-12,5902762.0,5573,0.7776780907949041,1059.0,Saturday,0.0,13.9,5.6,9.75,0,1,2013,1,2,12,medium,cold,dry,12,winter
2013-01-13,3676812.0,4114,0.7972775887214391,894.0,Sunday,0.0,9.4,4.4,6.9,0,1,2013,1,2,13,medium,cold,dry,13,winter
2013-01-14,3601595.0,5023,0.911606609595859,717.0,Monday,0.15,14.4,5.0,9.7,0,0,2013,1,3,14,high,cold,light,14,winter
2013-01-15,1824308.0,2897,0.9226786330686918,630.0,Tuesday,0.66,5.0,1.7,3.35,0,0,2013,1,3,15,high,cold,light,15,winter
2013-01-16,2301998.0,3477,0.9433419614610296,662.0,Wednesday,0.49,4.4,1.1,2.75,0,0,2013,1,3,16,high,cold,light,16,winter
2013-01-17,3431310.0,4769,0.9243027888446216,720.0,Thursday,0.0,7.2,2.8,5.0,0,0,2013,1,3,17,high,cold,dry,17,winter
2013-01-18,3339706.0,4472,0.9239713774597496,747.0,Friday,0.0,3.3,-2.8,0.25,0,0,2013,1,3,18,high,cold,dry,18,winter
2013-01-19,5673744.0,4918,0.7562017080113868,1154.0,Saturday,0.0,12.2,-2.2,5.0,0,1,2013,1,3,19,medium,cold,dry,19,winter
2013-01-20,7887966.0,5699,0.7094227057378487,1384.0,Sunday,0.0,14.4,1.7,8.05,0,1,2013,1,3,20,medium,cold,dry,20,winter
2013-01-21,4975206.0,4527,0.7731389441130991,1099.0,Monday,0.0,5.0,-1.7,1.65,1,1,2013,1,4,21,medium,cold,dry,21,winter
2013-01-22,1977787.0,2931,0.9696349368816104,675.0,Tuesday,0.0,-1.7,-9.4,-5.55,0,0,2013,1,4,22,high,freezing,dry,22,winter
2013-01-23,1842274.0,3184,0.9783291457286432,579.0,Wednesday,0.0,-3.9,-11.1,-7.5,0,0,2013,1,4,23,high,freezing,dry,23,winter
2013-01-24,1480109.0,2425,0.9917525773195875,610.0,Thursday,0.08,-3.3,-10.0,-6.65,0,0,2013,1,4,24,high,freezing,light,24,winter
2013-01-25,1361660.0,2354,0.9813084112149532,578.0,Friday,0.07,-5.6,-11.7,-8.649999999999999,0,0,2013,1,4,25,high,freezing,light,25,winter
2013-01-26,1935927.0,2739,0.9346476816356336,707.0,Saturday,0.0,1.1,-6.7,-2.8,0,1,2013,1,4,26,high,freezing,dry,26,winter
2013-01-27,2177769.0,2989,0.912010705921713,729.0,Sunday,0.0,5.6,-4.4,0.5999999999999996,0,1,2013,1,4,27,high,cold,dry,27,winter
2013-01-28,1664526.0,2712,0.9760324483775812,614.0,Monday,0.17,5.0,-1.1,1.95,0,0,2013,1,5,28,high,cold,light,28,winter
2013-01-29,4419843.0,5791,0.9445691590398896,763.0,Tuesday,0.0,18.9,2.8,10.85,0,0,2013,1,5,29,high,cold,dry,29,winter
2013-01-30,3533801.0,4642,0.9607927617406291,761.0,Wednesday,1.22,21.1,3.9,12.5,0,0,2013,1,5,30,high,cold,heavy,30,winter
2013-01-31,2720916.0,4325,0.9722543352601156,629.0,Thursday,0.73,17.2,-2.2,7.5,0,0,2013,1,5,31,high,cold,light,31,winter
2013-02-01,1944761.0,3161,0.9734261309712116,615.0,Friday,0.01,-0.6,-6.7,-3.65,0,0,2013,2,5,1,high,freezing,light,32,winter
2013-02-02,1649663.0,2450,0.9048979591836734,673.0,Saturday,0.02,-1.7,-8.3,-5.0,0,1,2013,2,5,2,high,freezing,light,33,winter
2013-02-03,1611370.0,2555,0.9275929549902152,631.0,Sunday,0.0,1.1,-6.7,-2.8,0,1,2013,2,5,3,high,freezing,dry,34,winter
